commit;path;class;type;cbo;wmc;rfc;lcom;nom;nopm;nosm;nof;nopf;nosf;nosi;loc
7e55350de98e33d92fc691389ed96b5f010e4e31;client/src/main/java/org/apache/abdera/protocol/client/util/SimpleSSLProtocolSocketFactory.java;org.apache.abdera.protocol.client.util.SimpleSSLProtocolSocketFactory;class;10;12;6;25;7;6;0;1;0;0;0;91
7e55350de98e33d92fc691389ed96b5f010e4e31;client/src/main/java/org/apache/abdera/protocol/client/cache/InMemoryCache.java;org.apache.abdera.protocol.client.cache.InMemoryCache;class;16;10;6;16;9;5;0;2;0;0;0;76
7e55350de98e33d92fc691389ed96b5f010e4e31;client/src/main/java/org/apache/abdera/protocol/client/util/MethodHelper.java;org.apache.abdera.protocol.client.util.MethodHelper;class;24;40;33;60;12;9;10;1;0;0;12;193
7e55350de98e33d92fc691389ed96b5f010e4e31;client/src/main/java/org/apache/abdera/protocol/client/util/DataSourceRequestEntity.java;org.apache.abdera.protocol.client.util.DataSourceRequestEntity;class;7;7;6;9;6;6;0;1;0;0;0;52
7e55350de98e33d92fc691389ed96b5f010e4e31;client/src/main/java/org/apache/abdera/protocol/client/cache/CacheKey.java;org.apache.abdera.protocol.client.cache.CacheKey;interface;1;1;0;0;1;0;0;0;0;0;0;21
7e55350de98e33d92fc691389ed96b5f010e4e31;client/src/main/java/org/apache/abdera/protocol/client/cache/InMemoryCachedResponse.java;org.apache.abdera.protocol.client.cache.InMemoryCachedResponse;class;23;18;22;66;13;12;0;6;0;0;0;121
7e55350de98e33d92fc691389ed96b5f010e4e31;client/src/main/java/org/apache/abdera/protocol/client/util/BaseRequestEntity.java;org.apache.abdera.protocol.client.util.BaseRequestEntity;class;6;11;6;0;6;6;0;3;0;0;0;76
7e55350de98e33d92fc691389ed96b5f010e4e31;client/src/main/java/org/apache/abdera/protocol/client/cache/CacheBase.java;org.apache.abdera.protocol.client.cache.CacheBase;class;14;49;28;55;11;5;0;1;0;0;0;180
7e55350de98e33d92fc691389ed96b5f010e4e31;client/src/main/java/org/apache/abdera/protocol/client/cache/Cache.java;org.apache.abdera.protocol.client.cache.Cache;interface;6;9;0;36;9;0;0;0;0;0;0;46
7e55350de98e33d92fc691389ed96b5f010e4e31;client/src/main/java/org/apache/abdera/protocol/client/cache/CacheException.java;org.apache.abdera.protocol.client.cache.CacheException;class;3;4;0;6;4;4;0;1;0;1;0;33
7e55350de98e33d92fc691389ed96b5f010e4e31;client/src/main/java/org/apache/abdera/protocol/client/cache/lru/LRUCacheFactory.java;org.apache.abdera.protocol.client.cache.lru.LRUCacheFactory;class;5;1;0;0;1;1;0;0;0;0;0;26
98bdba15547905a83cabd070823bf7c3b639c799;examples/src/main/java/org/apache/abdera/examples/appclient/SSLExample.java;org.apache.abdera.examples.appclient.SSLExample;class;8;7;6;21;4;4;4;0;0;0;0;96
02bc81770bb46dc64916054521d3bbbebd8be596;examples/src/main/java/org/apache/abdera/examples/appserver/SimpleTargetResolver.java;org.apache.abdera.examples.appserver.SimpleTargetResolver;class;1;1;1;0;1;1;0;0;0;0;0;28
aa1573960c037eada7549fd3b28a638ad315ae12;server/src/main/java/org/apache/abdera/protocol/server/servlet/HttpResponseServletAdapter.java;org.apache.abdera.protocol.server.servlet.HttpResponseServletAdapter;class;4;6;5;0;6;6;0;1;0;0;0;26
aa1573960c037eada7549fd3b28a638ad315ae12;server/src/main/java/org/apache/abdera/protocol/server/HttpResponse.java;org.apache.abdera.protocol.server.HttpResponse;interface;2;5;0;10;5;0;0;0;0;0;0;10
950c0bff05f371039247538f2a04dede60c0ca55;security/src/test/java/org/apache/abdera/test/security/TestSuite.java;org.apache.abdera.test.security.TestSuite;class;7;3;6;3;3;2;2;0;0;0;1;34
950c0bff05f371039247538f2a04dede60c0ca55;security/src/test/java/org/apache/abdera/test/security/EncryptionTest.java;org.apache.abdera.test.security.EncryptionTest;class;13;2;25;0;1;1;1;0;0;0;0;76
950c0bff05f371039247538f2a04dede60c0ca55;security/src/test/java/org/apache/abdera/test/security/DigitalSignatureTest.java;org.apache.abdera.test.security.DigitalSignatureTest;class;17;1;33;0;1;1;1;6;0;6;0;94
4100a2e465180a0b25423e5b13f55a687ca08ce6;security/src/main/java/org/apache/abdera/security/xmlsec/XmlSignature.java;org.apache.abdera.security.xmlsec.XmlSignature;class;31;65;49;66;12;8;0;0;0;0;0;268
5de0330c17ce1187066b411a095ec69dfb8435a4;parser/src/test/java/org/apache/abdera/test/parser/ServiceDocumentTest.java;org.apache.abdera.test.parser.ServiceDocumentTest;class;8;1;13;0;1;1;0;0;0;0;0;47
41b5785050f349c1c0c0ce1dedb9358ca905104b;core/src/main/java/org/apache/abdera/util/AbstractNamedParser.java;org.apache.abdera.util.AbstractNamedParser;class;3;6;1;0;4;3;0;2;0;0;0;45
f9613881257382ff76e3c42a3ef501b6420f9127;extensions/converters/src/main/java/org/apache/abdera/converter/ConventionConversionContext.java;org.apache.abdera.converter.ConventionConversionContext;class;14;12;9;8;8;7;0;3;0;2;0;77
f9613881257382ff76e3c42a3ef501b6420f9127;extensions/converters/src/main/java/org/apache/abdera/converter/impl/FeedConverter.java;org.apache.abdera.converter.impl.FeedConverter;class;13;6;10;1;2;0;0;0;0;0;0;59
f9613881257382ff76e3c42a3ef501b6420f9127;extensions/converters/src/main/java/org/apache/abdera/converter/impl/LinkConverter.java;org.apache.abdera.converter.impl.LinkConverter;class;23;34;23;3;3;0;0;0;0;0;0;137
f9613881257382ff76e3c42a3ef501b6420f9127;extensions/converters/src/main/java/org/apache/abdera/converter/impl/PersonConverter.java;org.apache.abdera.converter.impl.PersonConverter;class;19;15;14;6;4;0;0;0;0;0;0;87
f9613881257382ff76e3c42a3ef501b6420f9127;extensions/converters/src/main/java/org/apache/abdera/converter/impl/GeneratorConverter.java;org.apache.abdera.converter.impl.GeneratorConverter;class;17;21;19;3;3;0;0;0;0;0;0;92
f9613881257382ff76e3c42a3ef501b6420f9127;extensions/converters/src/main/java/org/apache/abdera/converter/impl/ContentConverter.java;org.apache.abdera.converter.impl.ContentConverter;class;33;34;28;10;5;0;0;0;0;0;0;168
f9613881257382ff76e3c42a3ef501b6420f9127;extensions/converters/src/main/java/org/apache/abdera/converter/BaseConverter.java;org.apache.abdera.converter.BaseConverter;class;27;24;20;28;8;1;0;0;0;0;0;126
f9613881257382ff76e3c42a3ef501b6420f9127;extensions/converters/src/main/java/org/apache/abdera/converter/impl/StringConverter.java;org.apache.abdera.converter.impl.StringConverter;class;9;4;3;3;3;0;0;0;0;0;0;49
f9613881257382ff76e3c42a3ef501b6420f9127;extensions/converters/src/main/java/org/apache/abdera/converter/impl/EntryConverter.java;org.apache.abdera.converter.impl.EntryConverter;class;34;34;20;1;2;0;0;0;0;0;0;165
f9613881257382ff76e3c42a3ef501b6420f9127;extensions/converters/src/main/java/org/apache/abdera/converter/impl/CategoryConverter.java;org.apache.abdera.converter.impl.CategoryConverter;class;16;17;16;3;3;0;0;0;0;0;0;88
f9613881257382ff76e3c42a3ef501b6420f9127;extensions/converters/src/main/java/org/apache/abdera/converter/DefaultConventions.java;org.apache.abdera.converter.DefaultConventions;class;47;2;1;0;1;1;0;2;0;2;0;115
f9613881257382ff76e3c42a3ef501b6420f9127;extensions/converters/src/main/java/org/apache/abdera/converter/impl/DateTimeConverter.java;org.apache.abdera.converter.impl.DateTimeConverter;class;18;15;19;10;5;0;0;0;0;0;0;86
f9613881257382ff76e3c42a3ef501b6420f9127;extensions/converters/src/main/java/org/apache/abdera/converter/impl/IRIConverter.java;org.apache.abdera.converter.impl.IRIConverter;class;15;9;14;6;4;0;0;0;0;0;0;64
f9613881257382ff76e3c42a3ef501b6420f9127;extensions/converters/src/test/java/org/apache/abdera/test/converter/ConventionsTest.java;org.apache.abdera.test.converter.ConventionsTest;class;15;6;7;6;4;4;1;0;0;0;0;74
f9613881257382ff76e3c42a3ef501b6420f9127;extensions/converters/src/main/java/org/apache/abdera/converter/impl/TextConverter.java;org.apache.abdera.converter.impl.TextConverter;class;18;14;18;6;4;0;0;0;0;0;0;81
f9613881257382ff76e3c42a3ef501b6420f9127;extensions/converters/src/main/java/org/apache/abdera/converter/impl/QNameConverter.java;org.apache.abdera.converter.impl.QNameConverter;class;3;2;0;0;2;0;0;1;0;0;0;30
99e8502c032bfcb3345dcb58297c1f133c622f00;extensions/converters/src/test/java/org/apache/abdera/test/converter/ConverterTest.java;org.apache.abdera.test.converter.ConverterTest;class;24;3;5;1;2;1;2;23;23;0;1;87
bf6908cdae6dbb5a60bb240552c6046109fa4e92;extensions/converters/src/main/java/org/apache/abdera/converter/impl/ExtensionConverter.java;org.apache.abdera.converter.impl.ExtensionConverter;class;18;18;17;3;3;0;2;0;0;0;8;86
bf6908cdae6dbb5a60bb240552c6046109fa4e92;extensions/converters/src/main/java/org/apache/abdera/converter/impl/SourceConverter.java;org.apache.abdera.converter.impl.SourceConverter;class;34;34;22;1;2;0;0;0;0;0;0;173
004f065f64c2ed492505fc5f1ecf48b1c7e4302c;parser/src/main/java/org/apache/abdera/parser/stax/FOMWriterFactory.java;org.apache.abdera.parser.stax.FOMWriterFactory;class;9;11;10;13;7;5;0;2;0;0;0;58
2619edb663760c5037e5a646bb643c189551253e;client/src/main/java/org/apache/abdera/protocol/client/util/AutoReleasingInputStream.java;org.apache.abdera.protocol.client.util.AutoReleasingInputStream;class;6;9;3;0;3;3;0;1;0;0;0;58
562b78b224b3f3ed45e3742e7d162f3d717b42bd;extensions/json/src/main/java/org/apache/abdera/ext/json/JSONStream.java;org.apache.abdera.ext.json.JSONStream;class;13;47;27;132;24;15;1;3;0;0;1;171
6c8d4df41e38fdea79d6cb6a03671121e6939faa;server/src/main/java/org/apache/abdera/protocol/server/impl/ProviderSupport.java;org.apache.abdera.protocol.server.impl.ProviderSupport;class;32;56;49;24;28;2;2;2;0;1;0;361
03ce0eb9ac1169e5c828ee3af0cc917e0f09e1ef;parser/src/test/java/org/apache/abdera/test/parser/stax/EntryLinkTest.java;org.apache.abdera.test.parser.stax.EntryLinkTest;class;8;2;19;0;1;1;0;0;0;0;0;53
008dcec1a160a9f52e2011ffdc2430c43f7db087;parser/src/main/java/org/apache/abdera/parser/stax/util/ResolveFunction.java;org.apache.abdera.parser.stax.util.ResolveFunction;class;17;13;10;0;1;1;0;1;1;1;0;77
c0a43d3f10799a143b9fdae09f2a90bd1c2c4574;parser/src/main/java/org/apache/abdera/parser/stax/FOMXPath.java;org.apache.abdera.parser.stax.FOMXPath;class;33;44;35;0;25;18;5;2;0;0;10;273
341955f8443f5a282c589b4245f54fa3d061a16e;server/src/main/java/org/apache/abdera/protocol/server/impl/AbstractRequestHandler.java;org.apache.abdera.protocol.server.impl.AbstractRequestHandler;class;20;31;44;45;10;1;0;1;0;1;0;179
982f97cdf37c9010f2e5e3f5eb654732be24ea90;examples/src/main/java/org/apache/abdera/examples/appserver/SimpleProviderManager.java;org.apache.abdera.examples.appserver.SimpleProviderManager;class;5;1;0;0;1;0;0;0;0;0;0;27
982f97cdf37c9010f2e5e3f5eb654732be24ea90;core/src/main/java/org/apache/abdera/model/AtomDate.java;org.apache.abdera.model.AtomDate;class;15;37;20;0;22;21;7;3;0;2;6;280
815f0be2d7bd926990763c228cee603e26d7ddcb;extensions/json/src/main/java/nu/validator/saxtree/PrefixMapping.java;nu.validator.saxtree.PrefixMapping;class;1;3;0;0;3;3;0;2;0;0;0;50
815f0be2d7bd926990763c228cee603e26d7ddcb;extensions/json/src/main/java/nu/validator/saxtree/ParentNode.java;nu.validator.saxtree.ParentNode;class;5;20;7;8;9;7;0;3;0;0;0;134
815f0be2d7bd926990763c228cee603e26d7ddcb;extensions/json/src/main/java/nu/validator/htmlparser/impl/AttributeInfo.java;nu.validator.htmlparser.impl.AttributeInfo;class;1;2;1;1;2;2;2;2;0;2;0;49
815f0be2d7bd926990763c228cee603e26d7ddcb;extensions/json/src/main/java/nu/validator/htmlparser/sax/SAXStreamer.java;nu.validator.htmlparser.sax.SAXStreamer;class;12;32;15;198;24;2;0;3;0;0;0;180
815f0be2d7bd926990763c228cee603e26d7ddcb;extensions/json/src/main/java/org/apache/abdera/ext/html/HtmlHelper.java;org.apache.abdera.ext.html.HtmlHelper;class;18;12;14;28;8;8;8;0;0;0;7;88
815f0be2d7bd926990763c228cee603e26d7ddcb;extensions/json/src/main/java/nu/validator/htmlparser/impl/EncodingInfo.java;nu.validator.htmlparser.impl.EncodingInfo;class;13;18;18;6;5;4;5;3;0;3;1;149
815f0be2d7bd926990763c228cee603e26d7ddcb;extensions/json/src/main/java/nu/validator/htmlparser/impl/ContentModelFlag.java;nu.validator.htmlparser.impl.ContentModelFlag;enum;0;0;0;0;0;0;0;0;0;0;0;25
815f0be2d7bd926990763c228cee603e26d7ddcb;extensions/json/src/main/java/nu/validator/htmlparser/sax/HtmlParser.java;nu.validator.htmlparser.sax.HtmlParser;class;36;148;62;973;51;49;0;23;0;0;0;890
815f0be2d7bd926990763c228cee603e26d7ddcb;extensions/json/src/main/java/nu/validator/saxtree/IgnorableWhitespace.java;nu.validator.saxtree.IgnorableWhitespace;class;6;3;1;3;3;2;0;0;0;0;0;37
815f0be2d7bd926990763c228cee603e26d7ddcb;extensions/json/src/main/java/nu/validator/htmlparser/impl/TreeBuilder.java;nu.validator.htmlparser.impl.TreeBuilder;class;22;929;104;1822;104;17;0;32;0;3;0;3130
815f0be2d7bd926990763c228cee603e26d7ddcb;extensions/json/src/main/java/nu/validator/htmlparser/impl/HtmlInputStreamReader.java;nu.validator.htmlparser.impl.HtmlInputStreamReader;class;30;62;41;65;18;14;1;20;0;1;0;403
815f0be2d7bd926990763c228cee603e26d7ddcb;extensions/json/src/main/java/nu/validator/htmlparser/sax/HtmlSerializer.java;nu.validator.htmlparser.sax.HtmlSerializer;class;15;50;13;154;21;20;1;5;0;2;1;221
815f0be2d7bd926990763c228cee603e26d7ddcb;extensions/json/src/main/java/nu/validator/saxtree/Document.java;nu.validator.saxtree.Document;class;5;4;2;6;4;2;0;0;0;0;0;45
815f0be2d7bd926990763c228cee603e26d7ddcb;extensions/json/src/main/java/nu/validator/saxtree/Node.java;nu.validator.saxtree.Node;class;11;25;5;260;24;19;0;6;0;0;0;180
815f0be2d7bd926990763c228cee603e26d7ddcb;extensions/json/src/main/java/nu/validator/htmlparser/impl/Entities.java;nu.validator.htmlparser.impl.Entities;class;2;0;0;0;0;0;0;3;0;3;0;792
815f0be2d7bd926990763c228cee603e26d7ddcb;extensions/json/src/main/java/nu/validator/htmlparser/sax/SAXTreeBuilder.java;nu.validator.htmlparser.sax.SAXTreeBuilder;class;18;24;19;148;20;0;0;1;0;0;0;157
815f0be2d7bd926990763c228cee603e26d7ddcb;extensions/json/src/main/java/nu/validator/saxtree/Comment.java;nu.validator.saxtree.Comment;class;6;3;1;3;3;2;0;0;0;0;0;37
815f0be2d7bd926990763c228cee603e26d7ddcb;extensions/json/src/main/java/nu/validator/saxtree/LocatorImpl.java;nu.validator.saxtree.LocatorImpl;class;2;5;4;2;5;5;0;4;0;0;0;47
815f0be2d7bd926990763c228cee603e26d7ddcb;extensions/json/src/main/java/nu/validator/saxtree/CharBufferNode.java;nu.validator.saxtree.CharBufferNode;class;6;2;1;0;2;1;0;1;0;0;0;40
815f0be2d7bd926990763c228cee603e26d7ddcb;extensions/json/src/main/java/nu/validator/htmlparser/common/DocumentModeHandler.java;nu.validator.htmlparser.common.DocumentModeHandler;interface;2;1;0;0;1;1;0;0;0;0;0;26
815f0be2d7bd926990763c228cee603e26d7ddcb;extensions/json/src/main/java/nu/validator/saxtree/Element.java;nu.validator.saxtree.Element;class;11;14;6;2;9;7;0;5;0;0;0;115
815f0be2d7bd926990763c228cee603e26d7ddcb;extensions/json/src/main/java/nu/validator/saxtree/TreeBuilder.java;nu.validator.saxtree.TreeBuilder;class;23;23;4;0;21;21;0;4;0;0;0;140
815f0be2d7bd926990763c228cee603e26d7ddcb;extensions/json/src/main/java/nu/validator/saxtree/CDATA.java;nu.validator.saxtree.CDATA;class;5;4;2;6;4;2;0;0;0;0;0;45
815f0be2d7bd926990763c228cee603e26d7ddcb;extensions/json/src/main/java/nu/validator/saxtree/DTD.java;nu.validator.saxtree.DTD;class;6;7;2;7;7;5;0;3;0;0;0;75
815f0be2d7bd926990763c228cee603e26d7ddcb;extensions/json/src/main/java/nu/validator/saxtree/SkippedEntity.java;nu.validator.saxtree.SkippedEntity;class;6;4;1;0;4;3;0;1;0;0;0;47
815f0be2d7bd926990763c228cee603e26d7ddcb;extensions/json/src/main/java/nu/validator/htmlparser/common/DoctypeExpectation.java;nu.validator.htmlparser.common.DoctypeExpectation;enum;0;0;0;0;0;0;0;0;0;0;0;59
815f0be2d7bd926990763c228cee603e26d7ddcb;extensions/json/src/main/java/nu/validator/saxtree/NullLexicalHandler.java;nu.validator.saxtree.NullLexicalHandler;class;3;7;0;21;7;7;0;0;0;0;0;40
815f0be2d7bd926990763c228cee603e26d7ddcb;extensions/json/src/main/java/nu/validator/saxtree/NodeType.java;nu.validator.saxtree.NodeType;enum;0;0;0;0;0;0;0;0;0;0;0;14
815f0be2d7bd926990763c228cee603e26d7ddcb;extensions/json/src/main/java/nu/validator/saxtree/TreeParser.java;nu.validator.saxtree.TreeParser;class;11;34;27;0;23;6;0;3;0;0;0;304
815f0be2d7bd926990763c228cee603e26d7ddcb;extensions/json/src/main/java/nu/validator/htmlparser/impl/EmptyAttributes.java;nu.validator.htmlparser.impl.EmptyAttributes;class;3;13;0;78;13;12;0;1;1;1;0;104
815f0be2d7bd926990763c228cee603e26d7ddcb;extensions/json/src/main/java/nu/validator/htmlparser/impl/TokenHandler.java;nu.validator.htmlparser.impl.TokenHandler;interface;4;8;0;28;8;8;0;0;0;0;0;103
815f0be2d7bd926990763c228cee603e26d7ddcb;extensions/json/src/main/java/nu/validator/saxtree/Characters.java;nu.validator.saxtree.Characters;class;6;3;1;3;3;2;0;0;0;0;0;37
815f0be2d7bd926990763c228cee603e26d7ddcb;extensions/json/src/main/java/nu/validator/htmlparser/impl/AttributesImpl.java;nu.validator.htmlparser.impl.AttributesImpl;class;3;26;8;42;13;13;0;3;0;0;0;117
815f0be2d7bd926990763c228cee603e26d7ddcb;extensions/json/src/main/java/nu/validator/htmlparser/impl/Tokenizer.java;nu.validator.htmlparser.impl.Tokenizer;class;28;570;108;3585;94;22;0;62;0;13;0;3907
815f0be2d7bd926990763c228cee603e26d7ddcb;extensions/json/src/main/java/nu/validator/saxtree/ProcessingInstruction.java;nu.validator.saxtree.ProcessingInstruction;class;6;5;1;0;5;4;0;2;0;0;0;57
815f0be2d7bd926990763c228cee603e26d7ddcb;extensions/json/src/main/java/nu/validator/htmlparser/common/XmlViolationPolicy.java;nu.validator.htmlparser.common.XmlViolationPolicy;enum;0;0;0;0;0;0;0;0;0;0;0;44
815f0be2d7bd926990763c228cee603e26d7ddcb;extensions/json/src/main/java/nu/validator/htmlparser/impl/XmlLangAttributesImpl.java;nu.validator.htmlparser.impl.XmlLangAttributesImpl;class;4;18;5;6;4;4;0;0;0;0;0;50
815f0be2d7bd926990763c228cee603e26d7ddcb;extensions/json/src/main/java/nu/validator/saxtree/DocumentFragment.java;nu.validator.saxtree.DocumentFragment;class;5;3;0;3;3;2;0;0;0;0;0;36
09113e69e23330116e7c3465c84cad780bd3c489;server/src/main/java/org/apache/abdera/protocol/server/util/ServerConstants.java;org.apache.abdera.protocol.server.util.ServerConstants;interface;1;0;0;0;0;0;0;5;5;5;0;30
815f0be2d7bd926990763c228cee603e26d7ddcb;extensions/json/src/main/java/nu/validator/saxtree/Entity.java;nu.validator.saxtree.Entity;class;6;5;2;0;5;3;0;1;0;0;0;55
815f0be2d7bd926990763c228cee603e26d7ddcb;extensions/json/src/main/java/nu/validator/htmlparser/impl/MetaSniffer.java;nu.validator.htmlparser.impl.MetaSniffer;class;14;151;37;134;21;6;0;12;0;1;0;524
815f0be2d7bd926990763c228cee603e26d7ddcb;extensions/json/src/main/java/nu/validator/htmlparser/impl/BomSniffer.java;nu.validator.htmlparser.impl.BomSniffer;class;2;9;3;0;2;1;0;1;0;0;0;73
09113e69e23330116e7c3465c84cad780bd3c489;parser/src/main/java/org/apache/abdera/parser/stax/FOMParser.java;org.apache.abdera.parser.stax.FOMParser;class;35;43;29;78;13;6;4;0;0;0;9;202
815f0be2d7bd926990763c228cee603e26d7ddcb;extensions/json/src/main/java/nu/validator/htmlparser/impl/ByteReadable.java;nu.validator.htmlparser.impl.ByteReadable;interface;0;1;0;0;1;1;0;0;0;0;0;26
815f0be2d7bd926990763c228cee603e26d7ddcb;extensions/json/src/main/java/nu/validator/htmlparser/common/DocumentMode.java;nu.validator.htmlparser.common.DocumentMode;enum;0;0;0;0;0;0;0;0;0;0;0;27
815f0be2d7bd926990763c228cee603e26d7ddcb;server/src/test/java/org/apache/abdera/test/server/UtilityTest.java;org.apache.abdera.test.server.UtilityTest;class;18;22;24;210;21;20;5;0;0;0;0;156
ffefb84c21d5fa32176b104f66425cefead1c6b5;server/src/main/java/org/apache/abdera/protocol/server/ServiceContext.java;org.apache.abdera.protocol.server.ServiceContext;interface;12;8;0;28;8;0;0;0;0;0;0;33
ffefb84c21d5fa32176b104f66425cefead1c6b5;examples/src/main/java/org/apache/abdera/examples/appserver/SimpleServiceContext.java;org.apache.abdera.examples.appserver.SimpleServiceContext;class;3;1;1;0;1;1;0;0;0;0;0;26
c6eb7988e3471225bc37be651849a9012732c3f7;extensions/main/src/main/java/org/apache/abdera/ext/features/Features.java;org.apache.abdera.ext.features.Features;class;13;16;15;78;13;13;0;0;0;0;0;80
c6eb7988e3471225bc37be651849a9012732c3f7;extensions/main/src/main/java/org/apache/abdera/ext/features/FeaturesHelper.java;org.apache.abdera.ext.features.FeaturesHelper;class;25;35;33;116;17;14;16;78;74;78;13;317
6ed11eb85b087626d5fb071083d5a11af9929332;server/src/main/java/org/apache/abdera/protocol/server/CollectionProvider.java;org.apache.abdera.protocol.server.CollectionProvider;interface;5;8;0;28;8;0;0;0;0;0;0;34
6ed11eb85b087626d5fb071083d5a11af9929332;server/src/main/java/org/apache/abdera/protocol/server/WorkspaceInfo.java;org.apache.abdera.protocol.server.WorkspaceInfo;interface;3;4;0;6;4;0;0;0;0;0;0;26
478d68239fb2d62ebe68f2d39cd7eccbb390b7b4;parser/src/main/java/org/apache/abdera/parser/stax/FOMCollection.java;org.apache.abdera.parser.stax.FOMCollection;class;28;59;45;528;33;27;0;3;0;3;0;250
01878cae0718f5dbc9937389fa44a7670d590d9e;core/src/main/java/org/apache/abdera/writer/StreamWriter.java;org.apache.abdera.writer.StreamWriter;interface;11;173;0;14878;173;0;0;0;0;0;0;1030
01878cae0718f5dbc9937389fa44a7670d590d9e;parser/src/main/java/org/apache/abdera/parser/stax/StaxStreamWriter.java;org.apache.abdera.parser.stax.StaxStreamWriter;class;15;53;36;17;22;17;0;3;0;1;0;190
01878cae0718f5dbc9937389fa44a7670d590d9e;examples/src/main/java/org/apache/abdera/examples/simple/StreamWriterExample.java;org.apache.abdera.examples.simple.StreamWriterExample;class;5;2;29;0;1;1;1;0;0;0;0;67
2b159557f291ff6be6adf61548061de599e2903a;parser/src/main/java/org/apache/abdera/parser/stax/FOMSource.java;org.apache.abdera.parser.stax.FOMSource;class;44;134;91;3916;89;83;0;1;0;1;0;557
01878cae0718f5dbc9937389fa44a7670d590d9e;core/src/main/java/org/apache/abdera/writer/NamedWriter.java;org.apache.abdera.writer.NamedWriter;interface;3;2;0;1;2;0;0;0;0;0;0;34
a56d619ea5b4c338660dbb712f8f67ff15a4ca66;dependencies/i18n/src/main/java/org/apache/abdera/i18n/iri/FtpScheme.java;org.apache.abdera.i18n.iri.FtpScheme;class;2;2;0;1;2;1;0;2;0;2;0;29
8543d539411d75059f52bf7bac41aa5b18b6aa4b;dependencies/i18n/src/main/java/org/apache/abdera/i18n/iri/IRI.java;org.apache.abdera.i18n.iri.IRI;class;19;169;66;855;54;45;7;18;0;3;14;583
8543d539411d75059f52bf7bac41aa5b18b6aa4b;dependencies/i18n/src/main/java/org/apache/abdera/i18n/io/RestrictedCodepointIterator.java;org.apache.abdera.i18n.io.RestrictedCodepointIterator;class;7;24;9;0;7;3;0;3;0;0;0;101
b9470cf72095927c786b627422f6ef4e47a6e404;core/src/main/java/org/apache/abdera/util/Configuration.java;org.apache.abdera.util.Configuration;interface;14;18;0;153;18;18;0;0;0;0;0;101
54e381ebdd598096a3d08103a278fe9d665d66a6;core/src/main/java/org/apache/abdera/Abdera.java;org.apache.abdera.Abdera;class;15;29;21;264;28;22;8;8;0;1;0;298
77e8fe85a70c803dfff55cf4a3d0b8f929646607;core/src/main/java/org/apache/abdera/util/NamedItem.java;org.apache.abdera.util.NamedItem;interface;1;1;0;0;1;0;0;0;0;0;0;21
2c9824fae1ea1cd2ea4e2a14083b24fa4171a7a1;core/src/main/java/org/apache/abdera/model/IRIElement.java;org.apache.abdera.model.IRIElement;interface;3;4;0;6;4;0;0;0;0;0;0;50
0070a5eee38aae68f76039ad50ffab50edfeb110;core/src/main/java/org/apache/abdera/util/AbstractStreamWriter.java;org.apache.abdera.util.AbstractStreamWriter;class;14;115;44;5121;103;102;0;3;0;0;0;529
d807a7401d05a7a82574483bdef216f4c5da9147;parser/src/main/java/org/apache/abdera/parser/stax/FOMElement.java;org.apache.abdera.parser.stax.FOMElement;class;75;216;129;3160;80;52;1;1;0;1;1;761
237b69356db4c326e848ca028bf296626f35d9b8;extensions/geo/src/main/java/org/apache/abdera/ext/geo/GeoHelper.java;org.apache.abdera.ext.geo.GeoHelper;class;22;89;50;108;17;6;17;21;21;21;21;289
d5dac4be20fcd4edc26aff013d4ace28a3e549fd;core/src/main/java/org/apache/abdera/util/Constants.java;org.apache.abdera.util.Constants;interface;3;0;0;0;0;0;0;138;138;138;0;169
71c6a0d766c08e86397803c6314c145f636ddabe;parser/src/test/java/org/apache/abdera/test/parser/stax/ConcurrencyTest.java;org.apache.abdera.test.parser.stax.ConcurrencyTest;class;11;7;15;3;2;1;0;1;0;1;0;77
4235412a81fead307c053760e068a0c208304d15;dependencies/i18n/src/main/java/org/apache/abdera/i18n/templates/Context.java;org.apache.abdera.i18n.templates.Context;interface;6;6;0;15;6;0;0;0;0;0;0;52
4235412a81fead307c053760e068a0c208304d15;dependencies/i18n/src/main/java/org/apache/abdera/i18n/templates/Template.java;org.apache.abdera.i18n.templates.Template;class;21;41;33;0;18;15;4;8;0;5;1;254
4235412a81fead307c053760e068a0c208304d15;dependencies/i18n/src/main/java/org/apache/abdera/i18n/templates/CachingContext.java;org.apache.abdera.i18n.templates.CachingContext;class;5;5;4;1;3;2;0;1;0;0;0;42
4235412a81fead307c053760e068a0c208304d15;dependencies/i18n/src/main/java/org/apache/abdera/i18n/templates/HashMapContext.java;org.apache.abdera.i18n.templates.HashMapContext;class;10;15;6;31;10;10;0;3;0;1;0;70
4235412a81fead307c053760e068a0c208304d15;dependencies/i18n/src/test/java/org/apache/abdera/i18n/test/iri/TestTemplate.java;org.apache.abdera.i18n.test.iri.TestTemplate;class;10;27;13;325;26;25;22;1;1;0;20;240
4235412a81fead307c053760e068a0c208304d15;dependencies/i18n/src/main/java/org/apache/abdera/i18n/templates/AbstractContext.java;org.apache.abdera.i18n.templates.AbstractContext;class;1;4;0;2;4;4;0;2;0;0;0;38
4235412a81fead307c053760e068a0c208304d15;core/src/main/java/org/apache/abdera/model/ElementWrapper.java;org.apache.abdera.model.ElementWrapper;class;21;61;44;0;58;56;0;1;0;0;0;232
4235412a81fead307c053760e068a0c208304d15;examples/src/main/java/org/apache/abdera/examples/extension/Foo.java;org.apache.abdera.examples.extension.Foo;class;5;4;2;6;4;4;0;0;0;0;0;37
